theta,theta_dot,tau,J,b,k
-1.0853492267897598,3.147808222399826,0.52679222859457,0.4057783811891166,0.3518963188225834,0.9069474867800975
-1.0537785226722725,3.1570704117487343,0.49900012973143093,0.4058119288398365,0.3518595469590255,0.9070416355516442
-1.0221249440037983,3.1653578668474145,0.4911516575418453,0.4058455706786198,0.35182276213058106,0.9071358438165409
-0.9903707451918875,3.1754198811910723,0.5946222833127985,0.4058793066718246,0.35178596434644643,0.9072301115144944
-0.9585043909128578,3.1866354279029734,0.6736174498708506,0.4059131367857148,0.35174915361582093,0.9073244385851734
-0.9265422787976282,3.196211211522959,0.6397401646308438,0.4059470609864604,0.3517123299479073,0.9074188249682085
-0.8944940174365011,3.204826136112709,0.6329293791373699,0.40598107924013715,0.3516754933519115,0.9075132706031925
-0.8623572735541073,3.2136743882393883,0.6743434691121436,0.40601519151272686,0.35163864383704263,0.9076077754296801
-0.8301348521484032,3.222242140570409,0.6950629926175605,0.40604939777011717,0.351601781412513,0.9077023393871884
-0.7978325944792792,3.2302257669123935,0.703435409188477,0.40608369797810195,0.3515649060875384,0.9077969624151961
-0.7654304396475506,3.240215483172854,0.8168697657537536,0.4061180921023809,0.3515280178713374,0.9078916444531451
-0.7329271424334756,3.2503297214075073,0.8546989360480794,0.4061525801085599,0.35149111677313233,0.9079863854404382
-0.7003390129140589,3.2588129519416724,0.8213626263241434,0.406187161962151,0.3514542028021483,0.9080811853164416
-0.6676569728326963,3.2682040081362533,0.8906572667014065,0.40622183762857234,0.3514172759676138,0.9081760440204831
-0.6349200482868486,3.2736924545847748,0.7649409459729166,0.4062566070731482,0.35138033627876064,0.9082709614918535
-0.6021250633159084,3.279498497094016,0.8093449940740828,0.4062914702611092,0.3513433837448236,0.9083659376698052
-0.569275118100871,3.2849945215037444,0.8284197466952953,0.4063264271575921,0.3513064183750409,0.9084609724935538
-0.5363574271792118,3.2917690921659215,0.9119922793660522,0.40636147772764003,0.35126944017865397,0.9085560659022769
-0.5033798887881684,3.2977538391043293,0.9120323848166674,0.40639662193620246,0.35123244916490715,0.9086512178351146
-0.47035726718603454,3.30226216021339,0.883943985446066,0.40643185974813517,0.35119544534304836,0.9087464282311699
-0.4372876119049568,3.306965528107772,0.9233133681774204,0.4064671911282003,0.3511584287223285,0.908841697029508
-0.40416273766077854,3.3124874244178253,0.9881459925892455,0.4065026160410665,0.35112139931200176,0.9089370241691568
-0.3709980885532996,3.316464910747894,0.9572654778354589,0.40653813445130893,0.35108435712132535,0.9090324095891071
-0.33780842046592563,3.318966808737393,0.928671967677607,0.40657374632340904,0.35104730215956004,0.9091278532283121
-0.30458217781916097,3.322624264676466,1.0065636275798597,0.4066094516217551,0.3510102344359694,0.909223355025688
-0.27131304807358825,3.32691297455727,1.06358793245734,0.4066452503106417,0.3509731539598204,0.9093189149201135
-0.23803553497922597,3.3277513094362283,0.95489120347215,0.4066811423542702,0.3509360607403832,0.9094145328504304
-0.20471780626307845,3.331772871614753,1.1147725289802421,0.40671712771674867,0.35089895478693106,0.9095102087554431
-0.17137335369299567,3.3344452570082797,1.0914795468496616,0.40675320636209156,0.35086183610874055,0.9096059425739191
-0.13801260819652733,3.336074549646834,1.0801850295638964,0.40678937825422035,0.35082470471509125,0.9097017342445889
-0.10464346429367369,3.3369143902853633,1.0788567866518028,0.40682564335696314,0.350787560615266,0.9097975837061458
-0.07127141276399293,3.337205152968075,1.0870396915836313,0.4068620016340547,0.35075040381855094,0.9098934908972459
-0.03788706074903504,3.3384352014957885,1.1555962630323962,0.406898453049137,0.3507132343342351,0.9099894557565087
-0.004487833233020037,3.3399227516015007,1.1967624329557394,0.40693499756575846,0.350676052171611,0.9100854782225168
0.028906314602262957,3.3394147835282997,1.146349094444882,0.40697163514737456,0.3506388573399741,0.9101815582338157
0.062297947562874045,3.3391632960611086,1.1868813557790787,0.4070083657573478,0.3506016498486231,0.9102776957289144
0.09565610150783108,3.335815394495703,1.0910315788192622,0.4070451893589475,0.3505644297068599,0.9103738906462846
0.12899759653295076,3.334149502511968,1.1885705624032696,0.4070821059153501,0.3505271969239896,0.9104701429243619
0.16230636763940737,3.3308771106456594,1.152821453134497,0.4071191153896391,0.3504899515093203,0.9105664525015446
0.19559857686518103,3.3292209225773663,1.2476885024219961,0.40715621774480487,0.3504526934721634,0.9106628193161946
0.22885638938985434,3.3257812524673303,1.2046924679592153,0.4071934129437452,0.35041542282183336,0.9107592433066374
0.2620702028274208,3.3213813437566424,1.1945584093556587,0.40723070094926483,0.35037813956764785,0.9108557244111611
0.2952601376425715,3.3189934815150712,1.3050989790467005,0.40726808172407586,0.35034084371892776,0.9109522625680184
0.3284090157707294,3.3148878128157904,1.264425394375331,0.40730555523079737,0.35030353528499697,0.9110488577154245
0.3615175397698725,3.310852399914312,1.295941836280996,0.40734312143195595,0.3502662142751827,0.9111455097915586
0.39458509884767534,3.306755907780282,1.3221029590310298,0.40738078028998537,0.350228880698815,0.9112422187345635
0.42762844999364763,3.3043351145972273,1.418971108618762,0.40741853176722675,0.3501915345652275,0.9113389844825452
0.4606254177063641,3.2996967712716474,1.3577903641726605,0.4074563758259287,0.3501541758837566,0.911435806973574
0.49358505559447896,3.2959637888114863,1.4230375021347546,0.4074943124282471,0.35011680466374195,0.9115326861456833
0.5264871969028725,3.29021413083935,1.369498694525938,0.40753234153624535,0.35007942091452643,0.9116296219368704
0.5593217547685985,3.283455786572599,1.3562754551058713,0.4075704631118944,0.3500420246454559,0.9117266142850965
0.5921057153044113,3.2783960535812815,1.4529883854767236,0.40760867711707255,0.35000461586587944,0.9118236631282863
0.6248290137138466,3.272329840943531,1.4399972401747654,0.40764698351356593,0.3499671945851494,0.9119207684043288
0.6574855203067362,3.2656506592889643,1.442640389659885,0.4076853822630681,0.34992976081262084,0.9120179300510765
0.6900768138816942,3.259129357495788,1.476439527757,0.40772387332718035,0.3498923145576524,0.912115148006346
0.7225904001292593,3.2513586247565214,1.4528575662103558,0.4077624566674115,0.3498548558296056,0.9122124222079177
0.755026231961855,3.243583183259574,1.4795246551842893,0.4078011322451784,0.3498173846378451,0.9123097525935362
0.787363336377786,3.2337104415930926,1.420781731529572,0.40783990002180526,0.34977990099173867,0.91240713910091
0.8196159483624688,3.2252611984682757,1.5048116376432021,0.4078787599585245,0.3497424049006573,0.9125045816677119
0.8517801579874176,3.216420962494879,1.51526396946055,0.4079177120164761,0.34970489637397484,0.9126020802315784
0.8838559547923646,3.2075796804947045,1.5414108427645716,0.40795675615670796,0.3496673754210687,0.9126996347301108
0.9158402094442273,3.1984254651862747,1.554758633315171,0.407995892340176,0.34962984205131886,0.9127972451008739
0.9477100580057656,3.1869848561538308,1.4873937410381655,0.4080351205277441,0.34959229627410876,0.912894911281397
0.9794736946329541,3.1763636627188463,1.5458542010615477,0.40807444068018395,0.3495547380988249,0.912992633209174
1.0111366523536793,3.166295772072531,1.5936571045939891,0.40811385275817547,0.3495171675348568,0.9130904108216629
1.0426824106436308,3.1545758289951444,1.5515604244188659,0.40815335672230657,0.34947958459159706,0.9131882440562857
1.074129096216527,3.144668557289632,1.6502007907195853,0.4081929525330733,0.3494419892784414,0.9132861328504295
1.1054551067513525,3.1326010534825515,1.5872184919707784,0.40823264015087984,0.34940438160478865,0.9133840771414452
1.1366646015056134,3.1209494754260843,1.6285383157228053,0.4082724195360386,0.3493667615800408,0.9134820768666486
1.1677430607734554,3.107845926784197,1.5936387630521285,0.40831229064877017,0.3493291292136028,0.9135801319633199
1.1987054683988878,3.0962407625432524,1.678586047771943,0.40835225344920345,0.3492914845148828,0.913678242368704
1.2295520745931177,3.0846606194229924,1.703798576879966,0.40839230789737563,0.34925382749329187,0.9137764080200097
1.260257540180413,3.07054655872954,1.6244057321357344,0.4084324539532323,0.3492161581582443,0.9138746288544115
1.2908322565172465,3.057471633683352,1.6899350316866095,0.40847269157662736,0.3491784765191575,0.9139729048090478
1.3212531908638436,3.0420934346597064,1.6191812212198309,0.40851302072732326,0.34914078258545184,0.9140712358210221
1.3515028516501122,3.024966078626851,1.5701096815937874,0.4085534413649908,0.34910307636655075,0.9141696218274026
1.3816167836338198,3.011393198370756,1.7369670804329365,0.4085939534492093,0.3490653578718808,0.9142680627652221
1.4116065807872547,2.9989797153434883,1.8071057923487024,0.40863455693946676,0.34902762711087165,0.9143665585714785
1.4414540392982416,2.9847458510987,1.7557757438524149,0.4086752517951597,0.348989884092956,0.9144651091831346
1.4711324592607307,2.9678419962489038,1.6689473211929433,0.4087160379755932,0.3489521288275696,0.9145637145371179
1.5006672236033445,2.953476434261374,1.7939099224686395,0.40875691543998116,0.3489143613241512,0.9146623745703211
1.530042587748958,2.9375364145613503,1.7515261135537752,0.408797884147446,0.3488765815921428,0.9147610892196014
1.5592808204205797,2.9238232671621596,1.863854322350875,0.40883894405701915,0.3488387896409892,0.9148598584217817
1.5883587293801655,2.907790895958574,1.790978215168645,0.4088800951276407,0.34880098548013844,0.91495868211365
1.6172542615829162,2.8895532202750673,1.7217925586823204,0.4089213373181594,0.3487631691190416,0.9150575602319585
1.6459766764485553,2.8722414865639156,1.7797158835824647,0.40896267058733327,0.3487253405671527,0.9151564927134257
1.6745224510722172,2.8545774623661955,1.7855380521922097,0.40900409489382894,0.348687499833929,0.9152554794947347
1.7028961552368995,2.837370416468223,1.8241824607725972,0.40904561019622215,0.34864964692883044,0.9153545205125339
1.7311014998345151,2.8205344597615642,1.859325732619661,0.4090872164529976,0.3486117818613205,0.915453615703437
1.7591212198416961,2.8019720007180906,1.808635604227355,0.409128913622549,0.34857390464086535,0.9155527650040233
1.786965122808528,2.7843902966831764,1.8679391459235861,0.4091707016631792,0.3485360152769343,0.9156519683508371
1.814646778317879,2.768165550935108,1.9428332602726055,0.40921258053310017,0.3484981137789996,0.9157512256803882
1.8421245611674972,2.747778284961811,1.7921826116530268,0.409254550190433,0.3484602001565368,0.9158505369291521
1.869421754923937,2.7297193756439664,1.9055359335002122,0.40929661059320815,0.3484222744190242,0.9159499020335693
1.8965293393492584,2.7107584425321476,1.8873295147865032,0.4093387616993651,0.3483843365759432,0.9160493209300464
1.9234448178496757,2.6915478500417396,1.895340811596199,0.4093810034667528,0.3483463866367783,0.9161487935549554
1.950166693140965,2.6721875291289123,1.907185156950148,0.40942333585312957,0.348308424611017,0.9162483198446335
1.9766832372024494,2.651654406148456,1.8769140297997915,0.4094657588161628,0.34827045050814986,0.9163478997353841
2.0030008986036867,2.631766140123707,1.9204776790942255,0.4095082723134298,0.34823246433767024,0.9164475331634759
2.029090716558172,2.6089817954485217,1.8190764787176568,0.4095508763024169,0.3481944661090749,0.9165472200651438
2.05497252084458,2.588180428640801,1.916283082188843,0.40959357074052005,0.3481564558318632,0.9166469603765879
2.080628470091959,2.5655949247378933,1.859698353803404,0.4096363555850451,0.3481184335155379,0.9167467540339747
2.106052262948138,2.5423792856178804,1.8495539284966873,0.4096792307932069,0.34808039916960437,0.9168466009734358
2.131261603670355,2.5209340722216824,1.9373349286662822,0.4097221963221304,0.3480423528035713,0.9169465011310696
2.156280295667291,2.5018691996936147,2.050549550409832,0.4097652521288501,0.34800429442695036,0.9170464544429399
2.1810839300950597,2.480363442776885,1.9668668408952519,0.4098083981703101,0.34796622404925603,0.9171464608450763
2.2056727077237532,2.4588777628693346,1.982985786002756,0.40985163440336453,0.3479281416800059,0.9172465202734751
2.2300417735623084,2.4369065838555226,1.9781979764634614,0.40989496078477694,0.3478900473287206,0.917346632664098
2.25417728611017,2.4135512547861793,1.9362027997655071,0.40993837727122107,0.3478519410049238,0.9174467979528732
2.278093594306209,2.3916308196038933,2.0090819998121368,0.40998188381928047,0.3478138227181419,0.917547016075695
2.3017666035765276,2.36730092703189,1.924649881758282,0.4100254803854485,0.3477756924779046,0.9176472869684236
2.3252165620711303,2.3449958494602776,2.020977767887813,0.41006916692612866,0.3477375502937444,0.9177476105668858
2.34843365789998,2.3217095828849703,1.9945490486835504,0.41011294339763443,0.3476993961751969,0.9178479868068744
2.3714042845715735,2.297062667159387,1.9519993326287868,0.41015680975618923,0.3476612301318006,0.9179484156241486
2.394133312503269,2.272902793169554,1.9845371414671287,0.41020076595792687,0.3476230521730971,0.918048896954434
2.4166045470338036,2.247123453053426,1.930614688543036,0.41024481195889106,0.34758486230863067,0.9181494307334226
2.438817135775013,2.2212588741209194,1.938832330763244,0.41028894771503577,0.34754666054794897,0.9182500168967727
2.4607868428586044,2.1969707083591676,2.014971523721626,0.4103331731822253,0.3475084469006024,0.9183506553801092
2.4824991283578033,2.171228549919891,1.967094654311056,0.41037748831623416,0.34747022137614436,0.9184513461190235
2.5039812577802385,2.1482129422435348,2.0900480759222386,0.4104218930727473,0.3474319839841312,0.9185520890490735
2.525194637176176,2.1213379395937526,1.9434367962948793,0.41046638740735986,0.3473937347341223,0.9186528841057836
2.546143220009457,2.094858283328091,1.9698713984569862,0.4105109712755775,0.3473554736356799,0.9187537312246453
2.566837743337341,2.0694523327883707,2.0240601619081993,0.4105556446328165,0.34731720069836947,0.9188546303411161
2.587256260949133,2.0418517611792,1.9442064386523559,0.4106004074344034,0.347278915931759,0.9189555813906208
2.607413113935042,2.0156852985909275,2.0123353897516445,0.41064525963557535,0.3472406193454199,0.9190565843085506
2.627325156968157,1.9912043033114866,2.0910637879295013,0.41069020119148025,0.34720231094892606,0.9191576390302637
2.646963573014974,1.9638416046817198,1.9825836229908158,0.41073523205717655,0.34716399075185483,0.919258745491085
2.6663326271745307,1.936905415955647,2.0087262769733836,0.4107803521876333,0.34712565876378615,0.9193599036263065
2.6854199387542175,1.9087311579686737,1.966393930381065,0.4108255615377305,0.34708731499430295,0.9194611133711869
2.704228429676567,1.8808490922349574,1.9862414652587903,0.41087086006225865,0.34704895945299136,0.9195623746609519
2.722768467491019,1.8540037814452277,2.0365378086833807,0.4109162477159194,0.3470105921494401,0.9196636874307945
2.741003684268136,1.823521677711713,1.8948972836421993,0.4109617244533249,0.346972213093241,0.9197650516158744
2.758968223577945,1.7964539309809084,2.0414945975376697,0.4110072902289986,0.34693382229398895,0.9198664671513185
2.7766407124517496,1.7672488873804792,1.9608620189361226,0.41105294499737466,0.3468954197612815,0.9199679339722209
2.794010083169873,1.7369370718123238,1.921570192545302,0.41109868871279825,0.34685700550471943,0.9200694520136428
2.811091744181431,1.7081661011558165,1.9904664636133476,0.4111445213295258,0.34681857953390616,0.9201710212106127
2.8278769716108627,1.6785227429431886,1.9604223488299704,0.41119044280172456,0.3467801418584483,0.9202726414981263
2.844367914878653,1.6490943267790363,1.9745153929074255,0.4112364530834731,0.3467416924879552,0.9203743128111466
2.8605515383396387,1.6183623460985732,1.9259660880166378,0.4112825521287612,0.3467032314320392,0.920476035084604
2.8764253311003203,1.5873792760681724,1.919966742403073,0.4113287398914898,0.3466647587003156,0.9205778082533962
2.892005455425298,1.5580124324977926,1.990415005088004,0.4113750163254711,0.3466262743024026,0.9206796322523884
2.907280711215252,1.5275255789954032,1.9485988708064685,0.41142138138442863,0.3465877782479212,0.9207815070164134
2.9222673525749125,1.4986641359660573,2.0190739677799905,0.41146783502199746,0.3465492705464956,0.920883432480271
2.9369662653125874,1.4698912737674672,2.0266241804815968,0.4115143771917239,0.3465107512077525,0.9209854085787292
2.9513637307238665,1.439746541127925,1.9738395632168662,0.41156100784706573,0.34647222024132185,0.9210874352465233
2.9654570022318585,1.4093271507992144,1.965456394397036,0.41160772694139236,0.3464336776568364,0.921189512418356
2.9792701759028986,1.3813173671040206,2.0671993507761774,0.41165453442798466,0.3463951234639318,0.9212916400288981
2.992788045788108,1.3517869885209612,2.0077395407132546,0.41170143026003525,0.3463565576722465,0.9213938180127879
3.0060125468902767,1.3224501102168627,2.0180491787819133,0.41174841439064813,0.3463179802914221,0.9214960463046314
3.0189330560367225,1.2920509146445667,1.9764481930711078,0.4117954867728393,0.3462793913311028,0.9215983248390027
3.031534593679392,1.260153764266969,1.9162526157421864,0.4118426473595363,0.346240790800936,0.9217006535504435
3.043825903528038,1.229130984864631,1.9529488214109534,0.4118898961035787,0.34620217871057163,0.9218030323734633
3.055824482091675,1.1998578563636728,2.025730919430977,0.41193723295771756,0.34616355506966295,0.9219054612425397
3.0675023353335655,1.1677853241890443,1.9114560209134215,0.41198465787461613,0.3461249198878657,0.9220079400921182
3.0788826028614835,1.1380267527917847,2.0065816100776943,0.41203217080684956,0.34608627317483864,0.9221104688566124
3.089963445935638,1.1080843074154632,1.9993295460281835,0.4120797717069048,0.34604761494024355,0.9222130474704039
3.100733323293771,1.0769877358132767,1.9517536978885421,0.412127460527181,0.34600894519374503,0.9223156758678422
3.111182629865508,1.0449306571737287,1.911465660154942,0.4121752372199894,0.34597026394501046,0.9224183539832456
3.121321331015633,1.0138701150125253,1.9512187661290428,0.41222310173755317,0.34593157120371004,0.9225210817508995
3.1311364839962876,0.9815152980654347,1.896600524176141,0.412271054032008,0.3458928669795172,0.9226238591050586
3.1406333125081107,0.9496828511823089,1.9161317655699064,0.41231909405540146,0.3458541512821077,0.9227266859799452
3.1498001081499902,0.9166795641879695,1.8657368664401266,0.4123672217596935,0.3458154241211607,0.9228295623097502
3.1586524884866543,0.8852380336664218,1.9273220166805458,0.4124154370967565,0.34577668550635793,0.9229324880286327
3.167188524115391,0.8536035628736516,1.916801418860286,0.41246374001837516,0.34573793544738396,0.92303546307072
3.1754023250967656,0.8213800981374617,1.889586660972211,0.4125121304762464,0.3456991739539264,0.9231384873701085
3.183280479353266,0.7878154256500404,1.8308358028189617,0.41256060842197995,0.34566040103567564,0.9232415608608624
3.1908251749602594,0.7544695606993588,1.8356701689848183,0.4126091738070978,0.3456216167023248,0.9233446834770148
3.198032552176689,0.7207377216429487,1.815321643934808,0.4126578265830345,0.34558282096357,0.9234478551525671
3.2049181613253284,0.6885609148639431,1.8746350640125475,0.41270656670113737,0.34554401382911026,0.9235510758214895
3.2114507039292155,0.6532542603887105,1.7408367515158412,0.41275539411266626,0.34550519530864726,0.9236543454177207
3.2176578818262587,0.6207177897043119,1.8491600458733064,0.4128043087687938,0.34546636541188563,0.9237576638751683
3.223546486582084,0.5888604755825315,1.8718419775469592,0.41285331062060526,0.34542752414853295,0.9238610311277086
3.2291004806067183,0.5553994024633866,1.8002123461100403,0.41290239961909886,0.3453886715282995,0.9239644471091861
3.234342513782388,0.5242033175669756,1.8874679733046051,0.4129515757151856,0.34534980756089834,0.924067911753415
3.239256465213176,0.491395143078798,1.8151197076550445,0.4130008388596893,0.34531093225604553,0.9241714249941777
3.243841358744965,0.45848935317890377,1.8044544590287563,0.413050189003347,0.34527204562345987,0.9242749867652258
3.2480968862828066,0.4255527537841448,1.796213557173072,0.4130996260968084,0.3452331476728631,0.9243785970002798
3.2520098841884812,0.39129979056745867,1.7345480305868664,0.4131491500906364,0.3451942384139796,0.9244822556330292
3.2555893758899943,0.3579491701512937,1.7637783894999908,0.41319876093530716,0.34515531785653675,0.9245859625971323
3.258835727255339,0.3246351365344785,1.7572468412005893,0.41324845858120973,0.3451163860102647,0.9246897178262169
3.2617643053983336,0.2928578142994748,1.8124232855529876,0.4132982429786464,0.34507744288489633,0.9247935212538795
3.264356286802828,0.2591981404494218,1.7265281837493667,0.413348114077833,0.34503848849016744,0.924897372813686
3.2666307969834305,0.22745101806024848,1.7965370355823755,0.4133980718288982,0.3449995228358168,0.9250012724391712
3.268574037865196,0.1943240881765366,1.7308121541424253,0.41344811618188443,0.3449605459315856,0.9251052200638394
3.2701813226346914,0.16072847694955894,1.7019687537660815,0.41349824708674726,0.3449215577872181,0.9252092156211644
3.27145280608298,0.1271483448288663,1.692673378054307,0.41354846449335575,0.3448825584124615,0.9253132590445887
3.272396553916341,0.09437478333611302,1.7157950068709569,0.41359876835149256,0.34484354781706544,0.9254173502675247
3.2730212679806963,0.06247140643555365,1.7415336831694694,0.41364915861085383,0.34480452601078265,0.9255214892233541
3.273334067743741,0.03127997630447068,1.7607421817442717,0.41369963522104924,0.3447654930033687,0.9256256758454278
3.273313215842273,-0.0020851901468171632,1.6605218643105857,0.4137501981316023,0.34472644880458164,0.9257299100670663
3.272962856094004,-0.03503597482688436,1.6663202950570208,0.41380084729195,0.3446873934241827,0.9258341918215599
3.2723031444561346,-0.06597116378693828,1.7382296052192432,0.4138515826514433,0.3446483268719356,0.9259385210421683
3.271322524109513,-0.09806203466212013,1.679309952021865,0.4139024041593467,0.34460924915760693,0.9260428976621207
3.2699971557283356,-0.13253683811776282,1.5688414365490853,0.41395331176483874,0.3445701602909663,0.9261473216146159
3.268348617052517,-0.16485386758185144,1.6452387370463815,0.4140043054170119,0.34453106028178576,0.9262517928328228
3.266364082361398,-0.1984534691119228,1.5796549436489058,0.41405538506487244,0.34449194913984044,0.9263563112498798
3.26403051599152,-0.23335663698776088,1.5124376276424836,0.4141065506573408,0.34445282687490797,0.9264608767988951
3.2613720307234866,-0.2658485268033424,1.5982898439113415,0.4141578021432513,0.34441369349676915,0.9265654894129467
3.2583659213084686,-0.3006109415018069,1.4907736513927863,0.4142091394713525,0.3443745490152071,0.9266701490250826
3.2550178223527295,-0.3348098955738856,1.4995328239050592,0.41426056259030714,0.344335393440008,0.9267748555683206
3.251351675088237,-0.3666147264492745,1.5840233264502779,0.41431207144869203,0.34429622678096083,0.9268796089756486
3.2473498349426926,-0.4001840145544494,1.49675327929298,0.4143636659949983,0.3442570490478572,0.9269844091800243
3.243016821612699,-0.43330133299933193,1.5004001588426927,0.4144153461776314,0.34421786025049156,0.9270892561143758
3.2383561982754068,-0.4660623337292545,1.4999374163793269,0.41446711194491126,0.3441786603986611,0.9271941497116006
3.2333580182358417,-0.4998180039565293,1.4432977778590677,0.41451896324507204,0.3441394495021657,0.9272990899045673
3.2280037878203025,-0.5354230415539171,1.3505606701764297,0.41457090002626246,0.3441002275708081,0.9274040766261139
3.222314653889185,-0.5689133931117683,1.4211979925203908,0.4146229222365457,0.344060994614394,0.927509109809049
3.2162981511894007,-0.6016502699784084,1.4358296750505926,0.4146750298238996,0.3440217506427313,0.9276141893861514
3.209956588880129,-0.6341562309271702,1.428754066540207,0.41472722273621654,0.34398249566563127,0.92771931529017
3.203277059504074,-0.6679529376055019,1.358344471749551,0.41477950092130367,0.3439432296929075,0.9278244874538244
3.1962746559333417,-0.7002403570732332,1.4033192427595358,0.41483186432688274,0.34390395273437663,0.9279297058098044
3.1889481784992935,-0.7326477434048384,1.380935118586717,0.4148843129005904,0.3438646647998577,0.9280349702907703
3.181312902544974,-0.7635275954319348,1.4265695371623617,0.4149368465899781,0.3438253658991729,0.9281402808293526
3.1733627456691065,-0.7950156875867599,1.3838270293470267,0.41498946534251213,0.3437860560421468,0.9282456373581529
3.165097070771475,-0.8265674897631349,1.3631777161167264,0.4150421691055737,0.34374673523860694,0.9283510398097427
3.156520466355306,-0.8576604416169149,1.3639047913096674,0.4150949578264591,0.34370740349838347,0.9284564881166646
3.1476226502415443,-0.889781611376156,1.3027710033813593,0.4151478314523796,0.34366806083130935,0.9285619822114316
3.13839632056291,-0.9226329678634076,1.253349505645439,0.4152007899304615,0.3436287072472203,0.9286675220265276
3.12883425747508,-0.9562063087830296,1.2037053971187153,0.4152538332077465,0.3435893427559546,0.9287731074944071
3.118978303364535,-0.9855954110544941,1.3572530962613103,0.41530696123119115,0.3435499673673535,0.9288787385474954
3.1088256076997665,-1.0152695664768578,1.3263735467469027,0.4153601739476676,0.3435105810912607,0.9289844151181885
3.098354583866591,-1.0471023833175486,1.2172852756675556,0.415413471303963,0.3434711839375229,0.9290901371388537
3.0875731086283107,-1.0781475238280454,1.2295474754286022,0.41546685324678007,0.34343177591598933,0.9291959045418285
3.076473289838859,-1.1099818789451543,1.1762772309290856,0.41552031972273684,0.34339235703651205,0.929301717259422
3.0650667343514497,-1.1406555487409598,1.2034644846592741,0.4155738706783669,0.3433529273089457,0.9294075752239142
3.053327432472498,-1.173930187895136,1.074432879394452,0.4156275060601191,0.34331348674314777,0.9295134783675556
3.0412483827755405,-1.2079049696957562,1.0231848496835787,0.4156812258143583,0.3432740353489783,0.9296194266225686
3.0288533770504187,-1.2395005725121702,1.0993912949786377,0.41573502988736466,0.34323457313630035,0.9297254199211461
3.0161487991813862,-1.2704577869032572,1.1037659608731378,0.4157889182253341,0.3431951001149792,0.9298314581954524
3.003170351379658,-1.2978447801728086,1.2299966288155213,0.4158428907743783,0.3431556162948834,0.9299375413776232
2.9898842268226673,-1.328612455699088,1.0681498726614718,0.41589694748052475,0.3431161216858836,0.930043669399765
2.976280937223894,-1.3603289598773207,1.0059730331167522,0.41595108828971666,0.3430766162978537,0.9301498421939562
2.962374989506079,-1.3905947717814997,1.042986219678277,0.4160053131478133,0.3430371001406699,0.9302560596922459
2.948175449220667,-1.419954028541184,1.0575913143335016,0.41605962200058977,0.34299757322421137,0.930362321826655
2.9336946948269786,-1.448075439368823,1.0860288065727837,0.4161140147937373,0.3429580355583597,0.9304686285291757
2.918908614057182,-1.4786080769796446,0.9627788687077373,0.41616849147286294,0.3429184871529994,0.9305749797317718
2.9038322792466835,-1.507633481049846,1.0014861043906202,0.4162230519834902,0.3428789280180175,0.9306813753663785
2.8884593220987784,-1.5372957147905226,0.9512029756152126,0.4162776962710585,0.34283935816330374,0.9307878153649026
2.8727836556855726,-1.5675666413205989,0.9015888658559525,0.41633242428092354,0.3427997775987508,0.9308942996592225
2.8568151728672473,-1.5968482818325342,0.9180143928491367,0.4163872359583573,0.34276018633425365,0.9310008281811883
2.8405472974890316,-1.6267875378215926,0.8659322168300092,0.4164421312485482,0.34272058437971004,0.9311074008626217
2.8239773429908324,-1.6569954498199393,0.8295375219581257,0.4164971100966008,0.34268097174502066,0.9312140176353161
2.8071194615303456,-1.6857881460486634,0.8629073231929997,0.4165521724475364,0.34264134844008853,0.931320678431037
2.7899702081368742,-1.7149253393471353,0.8231972291235113,0.41660731824629255,0.3426017144748195,0.9314273831815214
2.772535101091843,-1.7435107045031566,0.8204389952010507,0.4166625474377236,0.34256206985912213,0.9315341318184781
2.7548121717082403,-1.7722929383602735,0.7864085779701389,0.4167178599666002,0.34252241460290744,0.9316409242735881
2.736816583107936,-1.7995588600304495,0.823439619842682,0.4167732557776099,0.34248274871608947,0.9317477604785043
2.71855096286579,-1.826562024214627,0.808499291857401,0.41682873481535687,0.3424430722085844,0.9318546403648514
2.7000111687630093,-1.853979410278033,0.7651762150996498,0.41688429702436214,0.3424033850903115,0.9319615638642263
2.6811892432167745,-1.8821925546234652,0.7055415386045701,0.4169399423490634,0.34236368737119266,0.9320685309081982
2.662097407150145,-1.9091836066629744,0.7295042049067283,0.41699567073381544,0.34232397906115203,0.9321755414283078
2.642730583063716,-1.9366824086428838,0.6815019692605409,0.4170514821228898,0.342284260170117,0.9322825953560686
2.6231062083883723,-1.9624374675343847,0.7269732894697386,0.41710737646047513,0.3422445307080171,0.9323896926229662
2.603224147788393,-1.9882060599979055,0.699511484359047,0.41716335369067714,0.34220479068478465,0.9324968331604582
2.5830796975940675,-2.0144450194325434,0.6527423635589438,0.4172194137575185,0.34216504011035487,0.9326040168999745
2.5626873904455745,-2.0392307148493183,0.6858284281272351,0.4172755566049392,0.34212527899466527,0.9327112437729178
2.5420264183562113,-2.0660972089362954,0.5717067831562954,0.41733178217679645,0.3420855073476561,0.9328185137106627
2.5211064597484927,-2.0919958607718545,0.5838434961742688,0.41738809041686453,0.34204572517927034,0.9329258266445566
2.4999608872767625,-2.1145572471729994,0.6949883641339234,0.41744448126883543,0.3420059324994535,0.9330331825059192
2.4785501980595313,-2.1410689217231087,0.5028430548845657,0.4175009546763181,0.34196612931815373,0.9331405812260426
2.456889246485402,-2.1660951574129252,0.5360249962540532,0.41755751058283924,0.3419263156453219,0.9332480227361918
